episode,env_return,total_return,status
331,0.0,0.0,death
332,0.0,0.0,death
333,0.0,0.0,death
334,0.0,0.0,death
335,0.0,0.0,death
336,0.0,0.0,death
337,0.0,0.0,death
338,0.0,0.0,death
339,0.0,0.0,death
340,0.0,0.0,death
341,0.0,0.0,death
342,1.0,1.0,success
343,0.0,0.0,death
344,0.0,0.0,death
345,0.0,0.0,death
346,0.0,0.0,death
347,0.0,0.0,death
348,0.0,0.0,death
349,0.0,0.0,death
350,0.0,0.0,death
351,0.0,0.0,death
352,0.0,0.0,death
353,0.0,0.0,death
354,0.0,0.0,death
355,0.0,0.0,death
356,0.0,0.0,death
357,0.0,0.0,death
358,0.0,0.0,death
359,0.0,0.0,death
360,0.0,0.0,death
361,0.0,0.0,death
362,0.0,0.0,death
363,0.0,0.0,death
364,0.0,0.0,death
365,0.0,0.0,death
366,0.0,0.0,death
367,0.0,0.0,death
368,0.0,0.0,death
369,0.0,0.0,death
370,0.0,0.0,death
371,0.0,0.0,death
372,0.0,0.0,death
373,0.0,0.0,death
374,0.0,0.0,death
375,0.0,0.0,death
376,0.0,0.0,death
377,0.0,0.0,death
378,0.0,0.0,death
379,0.0,0.0,death
380,0.0,0.0,death
381,0.0,0.0,death
382,0.0,0.0,death
383,0.0,0.0,death
384,0.0,0.0,death
385,0.0,0.0,death
386,0.0,0.0,death
387,0.0,0.0,death
388,0.0,0.0,death
389,0.0,0.0,death
390,0.0,0.0,death
391,0.0,0.0,death
392,0.0,0.0,death
393,0.0,0.0,death
394,0.0,0.0,death
395,0.0,0.0,death
396,0.0,0.0,death
397,0.0,0.0,death
398,0.0,0.0,death
399,0.0,0.0,death
400,0.0,0.0,death
401,0.0,0.0,death
402,0.0,0.0,death
403,0.0,0.0,death
404,0.0,0.0,death
405,0.0,0.0,death
406,0.0,0.0,death
407,0.0,0.0,death
408,0.0,0.0,death
409,0.0,0.0,death
410,0.0,0.0,death
411,0.0,0.0,death
412,0.0,0.0,death
413,0.0,0.0,death
414,0.0,0.0,death
415,0.0,0.0,death
416,0.0,0.0,death
417,0.0,0.0,death
418,0.0,0.0,death
419,0.0,0.0,death
420,0.0,0.0,death
421,0.0,0.0,death
422,0.0,0.0,death
423,0.0,0.0,death
424,0.0,0.0,death
425,0.0,0.0,death
426,0.0,0.0,death
427,0.0,0.0,death
428,0.0,0.0,death
429,0.0,0.0,death
430,0.0,0.0,death
431,0.0,0.0,death
432,0.0,0.0,death
433,0.0,0.0,death
434,0.0,0.0,death
435,0.0,0.0,death
436,0.0,0.0,death
437,0.0,0.0,death
438,0.0,0.0,death
439,0.0,0.0,death
440,0.0,0.0,death
441,0.0,0.0,death
442,0.0,0.0,death
443,0.0,0.0,death
444,0.0,0.0,death
445,0.0,0.0,death
446,0.0,0.0,death
447,0.0,0.0,death
448,1.0,1.0,success
449,0.0,0.0,death
450,0.0,0.0,death
451,0.0,0.0,death
452,0.0,0.0,death
453,0.0,0.0,death
454,1.0,1.0,success
