episode,env_return,total_return,status
264,0.0,0.0,timeout
265,0.0,0.0,death
266,0.0,0.0,death
267,0.0,0.0,death
268,1.0,1.0,success
269,0.0,0.0,death
270,0.0,0.0,death
271,0.0,0.0,death
272,0.0,0.0,death
273,1.0,1.0,success
274,0.0,0.0,death
275,0.0,0.0,death
276,1.0,1.0,success
277,0.0,0.0,timeout
278,0.0,0.0,death
279,0.0,0.0,death
280,0.0,0.0,death
281,1.0,1.0,success
282,1.0,1.0,success
283,1.0,1.0,success
284,1.0,1.0,success
285,0.0,0.0,death
286,1.0,1.0,success
287,0.0,0.0,death
288,0.0,0.0,death
289,1.0,1.0,success
290,0.0,0.0,death
291,0.0,0.0,death
292,0.0,0.0,death
293,1.0,1.0,success
294,0.0,0.0,death
295,0.0,0.0,death
296,0.0,0.0,timeout
297,0.0,0.0,death
298,0.0,0.0,death
299,0.0,0.0,death
300,1.0,1.0,success
301,1.0,1.0,success
302,1.0,1.0,success
303,0.0,0.0,death
304,1.0,1.0,success
305,1.0,1.0,success
306,0.0,0.0,death
307,1.0,1.0,success
308,1.0,1.0,success
309,0.0,0.0,death
310,0.0,0.0,death
311,0.0,0.0,death
312,0.0,0.0,death
313,1.0,1.0,success
314,0.0,0.0,death
315,0.0,0.0,death
316,0.0,0.0,death
317,1.0,1.0,success
318,1.0,1.0,success
319,0.0,0.0,death
320,1.0,1.0,success
321,0.0,0.0,death
322,0.0,0.0,death
323,0.0,0.0,death
324,0.0,0.0,death
325,0.0,0.0,death
326,1.0,1.0,success
327,0.0,0.0,death
328,1.0,1.0,success
329,1.0,1.0,success
330,0.0,0.0,death
331,1.0,1.0,success
332,0.0,0.0,death
333,0.0,0.0,death
334,0.0,0.0,death
335,0.0,0.0,death
336,0.0,0.0,death
337,0.0,0.0,death
338,0.0,0.0,death
339,1.0,1.0,success
340,1.0,1.0,success
341,1.0,1.0,success
342,1.0,1.0,success
343,1.0,1.0,success
344,0.0,0.0,death
345,0.0,0.0,death
346,0.0,0.0,death
347,1.0,1.0,success
348,0.0,0.0,death
349,1.0,1.0,success
350,0.0,0.0,death
351,0.0,0.0,death
352,0.0,0.0,death
353,1.0,1.0,success
354,1.0,1.0,success
355,1.0,1.0,success
356,0.0,0.0,death
357,0.0,0.0,death
358,1.0,1.0,success
359,1.0,1.0,success
360,0.0,0.0,death
361,0.0,0.0,death
362,1.0,1.0,success
363,1.0,1.0,success
364,1.0,1.0,success
365,0.0,0.0,death
366,1.0,1.0,success
367,0.0,0.0,death
368,1.0,1.0,success
369,1.0,1.0,success
370,1.0,1.0,success
371,0.0,0.0,death
372,1.0,1.0,success
373,0.0,0.0,death
374,1.0,1.0,success
375,1.0,1.0,success
376,1.0,1.0,success
377,0.0,0.0,death
378,1.0,1.0,success
379,0.0,0.0,death
380,0.0,0.0,death
381,1.0,1.0,success
382,1.0,1.0,success
383,1.0,1.0,success
384,0.0,0.0,death
385,1.0,1.0,success
386,0.0,0.0,death
387,0.0,0.0,death
388,1.0,1.0,success
389,1.0,1.0,success
390,0.0,0.0,death
391,1.0,1.0,success
392,1.0,1.0,success
393,0.0,0.0,death
394,1.0,1.0,success
395,1.0,1.0,success
396,1.0,1.0,success
397,1.0,1.0,success
398,0.0,0.0,death
399,1.0,1.0,success
400,1.0,1.0,success
401,1.0,1.0,success
402,1.0,1.0,success
403,1.0,1.0,success
404,0.0,0.0,death
405,0.0,0.0,death
406,1.0,1.0,success
407,1.0,1.0,success
408,0.0,0.0,death
409,0.0,0.0,death
410,1.0,1.0,success
411,1.0,1.0,success
412,0.0,0.0,death
413,1.0,1.0,success
414,1.0,1.0,success
415,1.0,1.0,success
416,1.0,1.0,success
417,0.0,0.0,death
418,1.0,1.0,success
419,1.0,1.0,success
420,1.0,1.0,success
421,1.0,1.0,success
